thesis,subject
"

Einflüsse lehrergeführter Schüler-Interviews auf Schülereinschätzung und Unterrichtsunterstützung im Mathematikunterricht der Grundschule",Mathematics Subject Classification: 97—Mathematics education
"

Deformations in Affine Hypersurface Theory",Mathematics Subject Classification: 53—Differential geometry
"

Polar Transform of Spacelike Surfaces In 4-dimensional Lorentzian Space Forms",Mathematics Subject Classification: 53—Differential geometry
"

Equiaffine Theory of Surfaces in R^4",Mathematics Subject Classification: 53—Differential geometry
"

RADIACION GRAVITATORIA EMITIDA POR SISTEMAS BINARIOS EXCENTRICOS",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Geometry of surfaces in a quaternionic projective space",Mathematics Subject Classification: 53—Differential geometry
"

The Formation of Large Scale Structure: Constraints from the Microwave Background Radiation",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Conformal geometry of surfaces in Lorentzian spaces",Mathematics Subject Classification: 53—Differential geometry
"

Constraining Interacting Cosmological Models with Observational Data",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Lie homogeneous surfaces and Laguerre hypersurfaces",Mathematics Subject Classification: 53—Differential geometry
"

Intrinsic and Cluster Induced Temperature Anisotropies in the Cosmic Microware Background",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Centroaffine Differential Geometry of Surfaces in R^4",Mathematics Subject Classification: 53—Differential geometry
"

DESARROLLO DE ESCALARES EN LA ESFERA Y SU APLICACION AL FONDO COSMICO DE MICROONDAS",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Analisis cosmologicos con no-Gaussianidad primordial y magnificacion debida al efecto lente debil",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Non-degenerate hypersurface immersions in spheres",Mathematics Subject Classification: 53—Differential geometry
"

Curves and Surfaces in Affine Space",Mathematics Subject Classification: 53—Differential geometry
"

中心仿射曲面和余二维中心仿射浸入",Mathematics Subject Classification: 53—Differential geometry
"

Centroaffinely Homogeneous Surfaces in R3 and R4",Mathematics Subject Classification: 53—Differential geometry
"

SIMULACION DE MAPAS DEL CIELO DE FUENTES EXTRAGALACTICAS AGRUPADAS. APLICACIONES PARA EXPERIMENTOS ACTUALES Y FUTUROS DE MEDIDAS DE ANISOTROPIAS DEL FONDO COSMICO DE MICROONDAS",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Smooth Connection of Bézier Surface Patches And Approximation of Circles","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

L'evoluzione cosmologica delle sorgenti extragalattiche e i fondi cosmici nelle bande elettromagnetiche del radio e del lontano infrarosso.",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Generation of Codazzi tensors by functions",Mathematics Subject Classification: 53—Differential geometry
"

",Mathematics Subject Classification: 53—Differential geometry
"

INFLUENCIA DE LOS PROCESOS DISIPATIVOS EN EL COLAPSO GRAVITATORIO ANISOTROPO",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

RECONSTRUCCION Y CARACTERIZACION DE MAPAS DE ANISOTROPIAS DE LA RADIACION COSMICA DEL FONDO DE MICROONDAS (RCFM)",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Non-Abelian Black Holes in String Theory",Mathematics Subject Classification: 81—Quantum Theory
"

Optimal Control of Stationary Fluid-Structure Interaction with Partitioned Methods",Mathematics Subject Classification: 65—Numerical analysis
"

Black holes in string theory with higher-derivative corrections",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Color-Kinematics Duality and the Regge Limit",Mathematics Subject Classification: 81—Quantum Theory
"

Planar Radiation Zeros and Scattering Equations in Field Theory Amplitudes",Mathematics Subject Classification: 81—Quantum Theory
"

Gravitational Shock Waves and Holography",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Relic Gravitational Waves in the Expanding Universe",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

On 8-dimensional, maximal, gauged supergravities and some higher order gravities",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Sistemas aislados y no aislados en Mecánica Relativista Predictiva",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Higher-Curvature Gravity, Black Holes and Holography",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

SIMETRIAS INTRINSECAS ESTRUCTURA EN GRAN ESCALA Y RADIACION DE FONDO",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Spacelike submanifolds, their umbilical properties and applications to gravitational physics",Mathematics Subject Classification: 53—Differential geometry
"

Estados ligados de dos cuerpos en Relatividad Restringida",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Aspects of Gauged/Massive Supergravity and its Origin from Eleven Dimensions",Mathematics Subject Classification: 81—Quantum Theory
"

Comportamiento asintotico de cosmologias inhomogeneas",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Inhomogeneous Cosmologies with Special Properties",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Scalar Fields In General Relativity",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

ESTUDI D ALGUNES SOLUCIONS EXACTES EN RELATIVITAT GENERAL",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

APROXIMACION DE MOVIMIENTO RAPIDO EN RELATIVIDAD GENERAL",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Low energy unimodular gravity",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Efficient numerical methods to solve the viscous-plastic sea ice model at high spatial resolutions",Mathematics Subject Classification: 65—Numerical analysis
"

CAMPOS GRAVITATORIOS RELATIVISTAS PROXIMOS A LA SOLUCION DE SCHWARZSCHILD",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

La radiation gravitationnelle",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Los objetos cuasiestelares y la teoría cinética de la cosmología",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Teoría de supercuerdas a temperatura finita",Mathematics Subject Classification: 81—Quantum Theory
"

Black Holes in Supergravity with Applications to String Theory",Mathematics Subject Classification: 81—Quantum Theory
"

Dualidad y Cosmología en Teoría de Cuerdas",Mathematics Subject Classification: 81—Quantum Theory
"

Solitons, Vacua and Gauge Duals in Supergravity",Mathematics Subject Classification: 81—Quantum Theory
"

Solutions and Democratic Formulations of Supergravity Theories in Four Dimensions",Mathematics Subject Classification: 81—Quantum Theory
"

Una contribucion al estudio de fuentes en relatividad genera",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Ecuaciones de Estado no Locales en Relatividad General",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Supergravity, black holes and holography",Mathematics Subject Classification: 81—Quantum Theory
"

Characterization of supersymmetric configurations of supergravities in d = 4, 5 dimensions",Mathematics Subject Classification: 81—Quantum Theory
"

Estudio del comportamiento crítico de las teorías de cuerdas a todo orden en teoría de perturbaciones",Mathematics Subject Classification: 81—Quantum Theory
"

El efecto Casimir y la temperatura finita",Mathematics Subject Classification: 81—Quantum Theory
"

Type II String Duality and Massive Supergravity",Mathematics Subject Classification: 81—Quantum Theory
"

Killing spinors - beyond supergravity",Mathematics Subject Classification: 81—Quantum Theory
"

Aspectos globales de dualidad -T en teoría de cuerdas",Mathematics Subject Classification: 81—Quantum Theory
"

(Topic: Crystal structure and birefringence of crystals)",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Weyl Invariance in the gravitational sector",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Beiträge zur Theorie der Versetzungen: Aufspaltung, Linienenergie und Quergleitung von Versetzungen",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Untersuchung der Plastizität von Silbereinkristallen spezieller
Orientierungen",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

efectos gravitatorios en teorias de gran unificacion",Mathematics Subject Classification: 83—Relativity and gravitational theory
